latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-34.7918,150.2816,426.2,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,326.7,642.9,D,0
-34.7943,150.2952,421.8,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,321.0,586.7,D,0
-34.8072,150.3071,409.9,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,318.5,438.3,D,0
-34.8098,150.3208,416.7,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,319.5,522.0,D,0
-34.8278,150.3608,417.2,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,316.4,533.1,D,0
-34.838,150.3581,455.7,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,320.2,1148.4,D,0
-34.8447,150.1009,413.4,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,321.8,512.4,D,0
-34.8473,150.1155,430.6,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,326.3,738.7,D,0
-34.8525,150.1083,428.4,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,327.0,706.2,D,0
-35.9618,149.6659,441.6,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,324.3,941.3,D,0
-35.9722,149.6636,434.4,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,326.4,814.4,D,0
-35.9826,149.6611,434.4,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,323.0,815.8,D,0
-35.9854,149.6765,463.5,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,325.3,1399.0,D,0
-35.9797,149.6715,456.3,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,336.2,1230.9,D,0
-35.99,149.6687,464.1,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,333.5,1411.5,D,0
-35.9927,149.6828,434.8,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,318.7,815.2,D,0
-36.0003,149.6655,464.7,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,336.5,1430.5,D,0
-36.003,149.68,500.0,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,339.0,2506.2,D,0
-36.006,149.5212,414.1,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,320.9,541.1,D,0
-36.2432,149.53,419.0,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,323.3,591.5,D,0
-36.2506,149.5119,414.2,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,319.3,531.4,D,0
-36.2535,149.5273,500.0,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,329.0,2537.2,D,0
-36.0875,148.4885,438.1,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,323.4,1096.0,D,0
-36.0986,148.4857,423.5,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,316.6,815.5,D,0
-36.4935,149.5245,422.8,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,316.2,639.0,D,0
-36.6988,147.8685,447.5,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,322.2,1410.6,D,0
-36.7025,147.887,415.9,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,309.7,742.0,D,0
-36.8523,148.3498,406.1,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,321.5,535.7,D,0
-37.0299,148.1835,409.1,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,315.1,580.9,D,0
-37.0339,148.1449,397.9,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,320.3,442.5,D,0
-37.0409,148.1801,407.0,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,312.2,549.2,D,0
-37.0444,148.1978,411.0,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,311.4,601.5,D,0
-37.0448,148.1407,411.4,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,315.1,607.8,D,0
-36.9579,147.3643,421.2,1.8,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,315.0,892.3,D,0
-36.9621,147.3845,397.8,1.8,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,313.5,516.4,D,0
-36.973,147.378,453.1,1.8,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,320.9,1671.9,D,0
-36.9769,147.3971,471.8,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,330.7,2311.4,D,0
-36.9809,147.4165,457.4,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,324.1,1793.6,D,0
-37.0001,147.3909,415.0,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,322.7,761.2,D,0
-37.0117,147.3877,408.1,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,322.1,645.0,D,0
-37.0152,147.4051,426.8,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,324.0,990.9,D,0
-37.0232,147.3839,500.0,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,341.9,3592.8,D,0
-37.027,147.4028,500.0,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,348.3,3585.1,D,0
-37.0308,147.4219,453.0,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,318.4,1655.2,D,0
-37.1679,148.114,408.3,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,311.8,571.2,D,0
-37.1713,148.1315,396.7,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,309.7,428.3,D,0
-37.0344,147.3789,483.5,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,337.9,2795.6,D,0
-37.0384,147.3989,470.0,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,312.8,2237.7,D,0
-37.0176,147.3795,404.4,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,321.9,594.0,D,0
-37.0214,147.3976,441.8,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,342.2,1337.4,D,0
-37.0252,147.4161,423.1,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,327.0,916.9,D,0
-37.1699,148.1245,398.6,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,311.6,451.3,D,0
-37.0287,147.374,500.0,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,340.1,3596.6,D,0
-37.0327,147.3932,500.0,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,331.1,3583.9,D,0
-37.0369,147.4135,475.6,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,307.7,2446.8,D,0
-37.0403,147.3706,400.2,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,317.2,539.5,D,0
-37.0441,147.3893,463.4,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,328.4,1994.6,D,0
-37.5082,149.326,405.2,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,316.7,417.5,D,0
-37.5111,149.341,437.5,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,322.5,839.7,D,0
-37.5184,149.3229,428.1,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,322.7,693.5,D,0
-37.5213,149.338,500.0,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,338.8,2422.6,D,0
-37.5315,149.3352,481.1,1.3,1.1,2020-01-03,2349,Terra,MODIS,100,6.03,329.7,1811.9,D,0
-37.1153,146.9796,432.0,1.8,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,313.7,1207.9,D,0
-37.1194,146.9994,431.1,1.8,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,313.1,1177.3,D,0
-37.1281,147.0418,386.9,1.8,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,305.9,420.2,D,0
-37.1234,146.9907,387.3,1.8,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,305.0,431.1,D,0
-37.5899,148.7192,404.2,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,318.5,451.5,D,0
-37.629,148.8073,429.1,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,323.5,771.5,D,0
-37.6394,148.8039,408.9,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,318.6,495.1,D,0
-37.4218,147.5102,395.4,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,322.5,458.2,D,0
-37.4327,147.5184,404.9,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,316.6,580.3,D,0
-37.6882,148.6301,413.4,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,320.3,565.5,D,0
-41.7075,148.014,415.2,1.3,1.1,2020-01-03,2351,Terra,MODIS,100,6.03,307.9,507.5,D,0
-41.6572,148.0323,451.9,1.1,1.0,2020-01-04,403,Aqua,MODIS,75,6.03,297.2,818.9,D,0
-41.6478,148.0302,417.7,1.1,1.0,2020-01-04,403,Aqua,MODIS,87,6.03,277.9,413.8,D,0
-35.3063,149.9969,468.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,333.1,1011.6,D,0
-35.3081,149.9855,451.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,335.3,745.3,D,0
-35.299,149.9833,432.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,94,6.03,330.5,510.1,D,0
-35.2591,149.9563,426.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,338.3,455.6,D,0
-35.228,149.9727,424.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,328.9,437.1,D,0
-35.2298,149.9613,430.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,341.4,498.3,D,0
-35.4769,148.1087,430.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,94,6.03,332.7,461.0,D,0
-35.4862,148.0423,444.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,322.8,605.1,D,0
-35.4725,148.0736,436.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,339.4,516.6,D,0
-35.4741,148.0625,466.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,917.6,D,0
-35.4756,148.0514,498.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1533.5,D,0
-35.4772,148.0403,504.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1686.6,D,0
-35.4787,148.0293,504.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1678.9,D,0
-35.4803,148.0182,498.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1533.9,D,0
-35.4818,148.0071,504.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1663.6,D,0
-35.4589,148.1047,428.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,94,6.03,315.5,446.9,D,0
-35.4604,148.0937,486.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1288.3,D,0
-35.462,148.0827,486.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1291.3,D,0
-35.4635,148.0717,471.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1002.4,D,0
-35.4651,148.0606,480.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1155.0,D,0
-35.4666,148.0495,484.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1240.9,D,0
-35.4682,148.0384,504.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1676.5,D,0
-35.4697,148.0273,500.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1587.8,D,0
-35.4712,148.0162,481.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1181.6,D,0
-35.4728,148.0052,505.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1691.8,D,0
-35.4743,147.994,478.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1108.1,D,0
-35.4498,148.1075,478.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,0,6.03,324.2,1136.8,D,0
-35.4653,147.9969,435.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,476.9,D,0
-35.0747,150.5345,423.2,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,329.0,454.0,D,0
-35.4407,148.1056,469.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,94,6.03,306.0,964.4,D,0
-35.4423,148.0946,504.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1698.9,D,0
-35.4332,148.0928,504.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1682.4,D,0
-35.4242,148.0908,464.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,318.1,899.0,D,0
-35.4258,148.0797,502.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1631.5,D,0
-35.393,147.9816,426.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,319.9,415.2,D,0
-37.4585,149.6722,443.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,94,6.03,309.0,623.6,D,0
-37.4453,149.4507,463.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,294.7,900.7,D,0
-37.447,149.4393,447.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,290.7,664.6,D,0
-37.4145,149.5962,434.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,300.5,521.6,D,0
-37.4162,149.5847,424.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,304.0,429.2,D,0
-37.4346,149.4599,451.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,294.5,721.4,D,0
-37.4363,149.4485,465.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,299.9,930.7,D,0
-37.438,149.4372,495.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,311.9,1485.4,D,0
-37.4055,149.594,452.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,94,6.03,290.3,741.9,D,0
-37.4072,149.5826,471.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,318.3,1025.4,D,0
-37.4088,149.5712,454.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,318.3,766.6,D,0
-37.4105,149.5599,448.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,318.7,684.4,D,0
-37.4122,149.5485,422.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,306.7,409.9,D,0
-37.4239,149.4691,462.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,299.0,875.2,D,0
-37.4256,149.4578,444.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,295.4,627.3,D,0
-37.3981,149.5805,463.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,308.7,893.0,D,0
-37.3998,149.5691,465.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,318.0,920.9,D,0
-37.4015,149.5577,469.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,323.0,985.5,D,0
-37.4032,149.5463,459.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,316.6,836.0,D,0
-37.4048,149.535,423.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,299.2,414.0,D,0
-37.4132,149.4784,435.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,293.8,527.2,D,0
-37.3891,149.5783,468.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,301.4,975.0,D,0
-37.3908,149.5669,479.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,313.0,1165.6,D,0
-37.3925,149.5556,474.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,318.2,1084.1,D,0
-37.3941,149.5442,466.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,314.7,945.9,D,0
-37.3958,149.5329,459.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,309.4,831.5,D,0
-37.3975,149.5216,425.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,298.1,434.0,D,0
-37.4008,149.499,426.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,296.5,436.1,D,0
-37.4025,149.4876,445.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,298.2,637.9,D,0
-37.4042,149.4763,471.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,305.6,1021.7,D,0
-37.3801,149.5762,480.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,297.3,1185.2,D,0
-37.3817,149.5648,486.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,304.2,1299.4,D,0
-37.3834,149.5534,504.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,322.3,1708.6,D,0
-37.3851,149.5421,504.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,322.7,1703.3,D,0
-37.3868,149.5308,503.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,322.0,1689.3,D,0
-37.3885,149.5195,445.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,304.2,644.5,D,0
-37.366,149.608,438.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,286.2,556.6,D,0
-37.3744,149.5513,451.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,296.6,715.4,D,0
-37.3761,149.54,445.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,297.6,641.2,D,0
-37.3569,149.6059,447.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,294.6,663.8,D,0
-37.1782,148.4195,431.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,308.9,491.8,D,0
-37.1798,148.4081,476.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,340.5,1110.0,D,0
-37.1814,148.3967,451.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,337.5,720.7,D,0
-37.1692,148.4175,485.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,334.1,1291.9,D,0
-37.1708,148.4061,478.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,339.3,1161.1,D,0
-37.1723,148.3947,471.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1031.0,D,0
-37.1739,148.3833,440.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,330.1,586.3,D,0
-37.1585,148.427,492.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,308.6,1433.8,D,0
-37.1601,148.4156,504.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1721.0,D,0
-37.1617,148.4041,487.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,336.2,1329.3,D,0
-37.1633,148.3927,447.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,323.7,672.1,D,0
-37.1522,148.4199,427.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,299.6,451.1,D,0
-37.1538,148.4085,472.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,319.5,1039.6,D,0
-37.1554,148.397,479.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,341.9,1166.0,D,0
-37.157,148.3856,444.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,328.9,642.1,D,0
-37.1463,148.3949,493.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,315.1,1463.6,D,0
-37.1479,148.3836,501.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,341.7,1649.8,D,0
-37.1495,148.3722,501.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1649.3,D,0
-37.164,148.2,440.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,315.2,590.3,D,0
-37.1271,148.3322,427.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,315.4,446.9,D,0
-37.1196,148.3188,444.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,329.6,632.1,D,0
-37.1211,148.3075,425.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,328.4,429.0,D,0
-37.109,148.328,468.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,320.5,973.4,D,0
-37.1105,148.3168,506.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1755.2,D,0
-37.1121,148.3055,482.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1235.1,D,0
-37.123,148.2261,445.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,316.9,647.0,D,0
-37.1246,148.2148,462.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,330.5,890.2,D,0
-37.1261,148.2035,437.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,312.5,554.8,D,0
-37.1015,148.3148,498.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,331.7,1562.0,D,0
-37.103,148.3036,490.1,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1386.4,D,0
-37.1342,148.076,490.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,322.5,1415.6,D,0
-37.1527,147.9386,433.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,315.3,521.8,D,0
-37.1543,147.9271,434.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,324.7,531.4,D,0
-37.094,148.3017,497.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1559.7,D,0
-37.0955,148.2903,443.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,332.6,622.9,D,0
-37.1251,148.0741,476.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,321.8,1137.6,D,0
-37.1436,147.9366,444.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,317.7,651.4,D,0
-37.1452,147.9252,435.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,329.3,547.1,D,0
-37.0849,148.2997,496.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,331.7,1524.6,D,0
-37.0865,148.2883,422.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,320.5,406.9,D,0
-37.1129,148.0949,452.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,314.2,746.7,D,0
-37.1144,148.0835,504.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1737.9,D,0
-37.116,148.0721,499.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,334.6,1608.4,D,0
-37.1361,147.9232,423.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,321.6,424.9,D,0
-37.2356,147.16,489.9,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,330.4,1490.5,D,0
-37.2372,147.1481,463.2,1.1,1.0,2020-01-04,404,Aqua,MODIS,94,6.03,320.6,962.7,D,0
-37.076,148.3028,435.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,321.0,534.6,D,0
-37.0776,148.2915,466.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,947.3,D,0
-37.1058,148.0869,429.2,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,316.1,474.3,D,0
-37.067,148.3009,482.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,326.0,1223.3,D,0
-37.0685,148.2896,501.8,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1648.5,D,0
-37.0701,148.2782,468.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,341.4,981.3,D,0
-37.0891,148.0718,466.4,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,335.7,951.3,D,0
-37.2242,147.0518,503.1,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,319.6,1826.0,D,0
-37.2256,147.0406,445.7,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,320.8,701.8,D,0
-37.08,148.0699,503.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1705.6,D,0
-37.0816,148.0585,495.0,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1505.0,D,0
-37.2134,147.0619,476.9,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,332.8,1222.6,D,0
-37.2149,147.0497,492.8,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,338.4,1565.5,D,0
-37.2163,147.0385,502.6,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1810.7,D,0
-37.2179,147.0265,496.3,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1653.2,D,0
-37.0461,148.2496,497.5,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,336.5,1543.9,D,0
-37.071,148.0676,497.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1561.7,D,0
-37.0725,148.0564,502.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1685.4,D,0
-37.2024,147.0727,436.4,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,335.6,590.4,D,0
-37.204,147.0603,433.4,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,329.5,556.0,D,0
-37.2056,147.0477,433.6,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,323.8,555.0,D,0
-37.2071,147.0363,468.7,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,334.5,1065.4,D,0
-37.2085,147.0247,481.8,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1324.3,D,0
-37.1822,147.1558,446.6,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,322.0,713.8,D,0
-37.1963,147.0459,418.6,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,323.0,406.2,D,0
-37.1977,147.0345,493.3,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,336.0,1583.2,D,0
-37.1992,147.0231,504.1,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1860.3,D,0
-37.2606,146.5315,439.6,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,319.4,669.2,D,0
-37.0326,148.2119,433.7,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,320.8,507.1,D,0
-37.0342,148.2005,479.9,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,336.9,1178.8,D,0
-37.1884,147.0325,440.9,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,331.7,646.2,D,0
-37.1898,147.0212,494.7,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1620.0,D,0
-37.0283,148.1754,441.3,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,330.1,594.3,D,0
-37.0298,148.1639,480.6,1.0,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1194.0,D,0
-37.1805,147.0192,491.6,1.1,1.0,2020-01-04,404,Aqua,MODIS,100,6.03,400.1,1546.4,D,0
